Country,Indicator,Indicator_Type,SeriesCode,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,Role
Mauritius,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,0,96.9858,92.1234,93.6228,0,86.7731,99.8817,92.6712,99.5474,75.0281,73.9462,91.6249,92.5183,72.2205,96.5482,95.1917,102.088,Not Assigned
Mexico,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,110.5541,124.0026,102.2521,105.634,106.3061,106.3486,106.3187,102.2292,104.7409,112.8882,107.5063,106.2862,99.5954,98.36252,107.1988,0,0,Not Assigned
Micronesia (Federated States of),16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,93.18531,84.53018,88.82435,92.2574,77.16892,78.82853,73.13664,88.65184,69.77439,87.17525,103.28326,87.12672,107.17571,105.95552,111.5166,0,0,Not Assigned
Mongolia,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,97.0159,98.0419,95.9612,94.7999,101.3349,95.3357,92.9838,97.1695,98.4099,98.2001,98.5013,96.5362,98.622,0,0,0,0,Not Assigned
Montenegro,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,0,0,89.1591,99.1672,104.7975,104.4748,112.0609,108.8959,103.4019,93.629,100.9914,105.0757,131.6201,110.73886,119.144,103.7077,0,Not Assigned
Morocco,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,108.3603,102.4105,103.1602,111.3091,93.1689,98.949,100.3836,102.0405,100.5956,103.5369,101.2963,100.376,100,102.4237,0,0,0,0,0,Not Assigned
Mozambique,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,91.9564,97.6326,99.6134,98.501,99.6503,99.689,108.2417,96.011,107.4233,103.2959,89.3788,87.208,85.7554,92.4264,89.6094,94.9749,98.0103,97.0716,0,Beneficiary
Myanmar,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,0,0,108.6711,112.0598,120.1624,0,0,0,0,95.3427,93.4578,97.9991,0,0,0,0,0,Not Assigned
Namibia,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,0,97.5094,97.6896,97.9781,98.8359,99.7222,100.9322,103.0973,101.7647,102.251,101.8128,117.3497,115.2507,112.3684,111.1771,116.5873,105.4973,Not Assigned
Nepal,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,92.83752,95.47579,93.07077,90.82261,87.41148,88.11832,88.59094,84.11032,85.99875,73.34131,79.81989,84.80738,84.43502,71.17799,81.15008,81.1069,0,Beneficiary
Netherlands (Kingdom of the),16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.3278,99.8582,99.6956,99.7266,99.3355,98.2995,106.5707,100.5674,101.6672,0,Not Assigned
New Caledonia,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,0,0,109.6339,107.3105,104.0706,0,0,0,0,101.5748,97.2828,100.5026,0,0,0,0,0,Not Assigned
Nicaragua,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,95.5401,98.4768,91.8454,102.1519,102.5542,100.5538,97.4001,97.9527,104.2692,101.147,100.5824,92.7176,100.9999,108.6802,134.6411,0,0,Not Assigned
Niger,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,0,0,59.8213,67.3598,65.9073,73.7751,81.6428,68.0621,88.649,69.9074,0,0,89.9313,76.4032,83.2215,0,0,Not Assigned
Nigeria,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,0,90.4414,92.7222,78.3231,95.912,87.8008,91.2152,87.5263,105.1074,80.469,87.4371,86.6328,106.1681,98.7251,0,0,0,Not Assigned
Niue,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,0,103.023,95.6135,95.8462,0,0,0,0,0,0,85.6651,91.8977,88.899,0,0,0,0,Not Assigned
North Macedonia,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,104.5522,105.9596,83.8691,92.1962,92.4344,88.0829,94.7892,92.2183,98.7304,95.5277,92.1879,95.0295,95.2657,96.2756,92.3962,95.915,0,Not Assigned
Norway,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,100.3613,100.1232,102.3786,100.1776,99.165,99.0149,99.7937,100.9582,99.391,99.1009,98.3915,99.2594,99.9431,107.6195,102.9554,105.3347,0,Torchbearer
Oman,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,120.2454,130.3448,115.6289,110.9331,132.0787,135.55,108.9988,112.3778,97.0922,108.4706,108.547,108.8,113.2231,0,111.82904,107.8978,99.4009,Not Assigned
Pakistan,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,119.685,102.1703,122.6833,92.4069,108.6015,114.7589,110.267,118.0627,97.7886,98.3793,100.1939,88.623,102.4938,111.8747,96.7691,95.8311,109.4676,111.2198,Beneficiary
Palau,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,0,0,0,96.58681,103.07111,98.0745,95.95686,96.1251,95.8286,90.30279,94.22889,95.37877,92.25623,90.1864,87.38421,92.7455,0,Not Assigned
Panama,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,102.8647,108.1891,101.4614,105.146,100.0785,106.1823,101.5583,97.5718,96.0622,99.2791,95.8282,92.3371,102.7183,83.9979,87.8732,0,0,Not Assigned
Papua New Guinea,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,120.0821,107.8952,100.1663,108.0497,100.6486,95.1128,95.9657,96.3321,83.3139,91.9384,99.7768,109.623,110.65485,103.58476,0,0,0,Not Assigned
Paraguay,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,89.5512,88.0047,85.2055,83.5212,74.2722,71.4972,87.7351,75.2925,88.0534,81.4609,75.8205,79.4257,82.727,86.3362,92.93841,89.8816,0,0,Not Assigned
Peru,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,100.3359,106.7376,91.7715,94.3934,103.3179,91.9088,95.0687,92.4716,93.8472,95.899,93.66,83.7981,91.9444,87.2165,87.1253,103.1464,98.73765,91.5807,0,Beneficiary
Philippines,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,102.0427,103.5878,100.4765,98.792,94.6928,97.8942,93.7266,87.4887,85.5965,84.9269,98.9649,93.7554,0,0,0,0,0,Not Assigned
Poland,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,97.4402,89.9382,99.3104,97.8996,96.5971,96.726,98.1823,96.0749,98.5338,97.9093,97.6596,98.3023,99.5287,115.9499,107.0735,99.1495,98.0903,Not Assigned
Portugal,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.3911,99.1267,103.3307,100.2306,100.5261,105.079,102.2021,103.0339,0,Not Assigned
Republic of Moldova,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,115.8871,109.8779,94.0084,101.5561,99.3166,98.2371,100.7253,100.2732,91.3003,92.5743,97.6474,95.9061,93.1727,95.9951,117.5557,103.6633,97.8581,Not Assigned
Romania,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,81.6218,102.5593,94.2138,100.5736,101.3008,100.6589,97.0708,97.626,101.6966,96.1009,107.6504,112.5973,109.6149,114.2276,103.3099,107.4638,97.7337,Not Assigned
Russian Federation,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,109.5706,115.2276,107.0396,102.3314,102.5012,101.8844,99.6683,106.2428,100.8861,101.9716,101.1052,101.112,100.9828,117.0283,114.8404,93.6905,0,Not Assigned
Rwanda,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,92.9216,96.3833,89.7445,89.4587,82.5998,91.0765,86.7627,91.7271,97.8769,82.4935,99.5524,101.5746,99.2863,97.2539,96.4328,114.6193,114.1405,Not Assigned
Saint Helena,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,0,0,0,0,99.7372,99.9605,96.5566,0,0,0,0,0,0,0,0,0,0,Not Assigned
Saint Lucia,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,85.671,72.9107,81.4709,91.3894,94.4752,87.9803,115.4236,90.8769,95.615,87.932,91.0041,89.9908,95.8387,96.25407,90.16536,96.6865,0,Not Assigned
Saint Vincent and the Grenadines,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,0,88.9535,88.1508,87.4429,0,0,0,0,0,65.3127,75.3109,76.9713,104.64,112.60504,113.22314,102.2556,0,Not Assigned
Samoa,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,101.2874,110.4288,110.872,98.1157,103.4576,97.1639,93.6115,93.2741,98.4197,96.0193,97.0409,94.8589,95.6018,99.8724,84.4441,0,0,Not Assigned
Sao Tome and Principe,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,91.4539,84.3906,111.624,0,103.2,110.7,114.5,0,66.094,85.1141,74.2212,83.9008,68.9066,73.4904,99.528,84.2673,92.6223,0,Not Assigned
Saudi Arabia,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,122.6968,126.8461,125.5651,121.09,142.5345,132.9272,121.309,133.4039,116.4293,98.8706,104.4942,110.3749,95.7907,105.4641,102.52525,118.534,114.4524,Not Assigned
Senegal,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,0,0,0,94.4319,90.8831,100.3344,0,0,97.0292,105.9297,96.4891,0,0,0,0,0,0,Not Assigned
Serbia,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,111.9765,107.2795,99.6878,106.4881,103.5867,112.1202,93.143,101.0291,97.005,93.8062,98.7087,100.6211,108.9585,131.8818,118.9527,115.291,0,Not Assigned
Seychelles,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,111.8039,120.835,124.1056,100.4606,111.5385,0,0,0,95.0522,101.2998,94.0933,89.4041,95.6499,106.7145,92.3185,128.0132,89.2902,100.4742,102.6351,Not Assigned
Sierra Leone,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,77.5829,96.4594,106.5961,130.7416,116.3222,123.6647,0,110.6154,111.4256,106.6466,0,0,0,0,0,0,0,Beneficiary
Slovakia,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,99.1108,95.523,94.3858,94.225,90.0932,90.4104,87.1662,88.6615,103.9304,93.9004,87.6373,103.8042,102.7824,141.50538,140.6977,133.4735,0,Not Assigned
Slovenia,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,95.9209,100.8333,94.877,0,0,0,96.9792,103.7634,98.5915,94.73684,96.1175,98.2347,102.1649,121.2355,121.8803,111.3821,0,Not Assigned
Solomon Islands,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,0,0,91.1511,103.674,105.5325,95.5204,87.6246,90.8459,89.4946,0,101.0854,100.5868,96.7499,0,0,0,0,Not Assigned
Somalia,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,81.3583,69.847,56.5211,69.5668,90.9657,97.3158,91.6603,101.9188,71.104,78.6553,78.5148,Not Assigned
South Africa,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,100.3534,99.364,101.4232,0,101.169,98.5132,99.9653,99.2394,99.3065,99.0668,101.8226,99.0179,99.6966,99.63,101.9457,101.3036,102.9003,0,Not Assigned
South Sudan,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,94.9804,170.1947,120.2567,114.1435,95.4111,126.4779,102.2359,91.4977,104.7877,172.2147,115.4909,121.8786,148.7143,92.87319,89.85639,168.0442,88.957,Not Assigned
Spain,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.0017,103.098,102.1823,101.0049,102.3937,102.5204,109.6706,104.2064,108.0238,0,Not Assigned
Sri Lanka,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,100.8083,95.3988,100.8606,100.051,100.9521,97.5893,93.5265,90.4436,112.6012,90.5266,96.93916,92.45548,109.72702,106.55207,97.9893,0,0,Not Assigned
State of Palestine,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,0,99.705,93.6149,94.8565,97.3068,103.3365,97.3733,103.0278,80.5842,96.3964,91.6524,89.158,97.8342,98.0857,90.9268,94.3196,0,Not Assigned
Sudan,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,88.47735,97.02221,66.91391,88.49933,106.8976,100.1639,110.9275,107.0991,90.6926,92.6697,102.7604,122.4349,108.38981,69.83689,136.7638,76.3672,0,Not Assigned
Suriname,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,0,0,0,0,83.9217,80.0408,66.7207,104.08333,67.0671,100.3775,93.9865,104.17208,80.47862,82.70908,0,0,0,Not Assigned
Switzerland,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,111.6378,110.1415,99.7889,98.3592,99.6363,97.7685,98.2854,97.1044,98.0552,99.3194,99.274,99.3547,98.7547,0,0,0,0,Not Assigned
Tajikistan,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,106.1963,106.0178,95.9369,98.9787,99.6295,86.0225,91.6607,97.9674,105.6063,115.4367,102.2726,112.6916,97.80133,92.70836,105.00794,104.9689,0,Not Assigned
Thailand,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.6743,100.5195,96.3015,93.7891,94.9268,0,0,0,0,Not Assigned
Timor-Leste,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,0,70.6489,88.7649,115.2668,84.0123,71.5369,65.562,89.28,85.1274,104.404,84.5039,90.6216,83.3671,0,0,0,0,Not Assigned
Togo,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,89.2686,85.6501,86.1644,0,0,86.6363,80.1267,75.6166,76.6994,83.0975,102.607,0,0,0,0,0,0,0,0,Not Assigned
Tonga,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,96.8414,97.5754,95.8256,94.72,103.9273,97.1913,97.0125,97.1328,96.0051,90.9158,92.014,81.6546,83.7705,92.0473,90.4211,95.614,0,Not Assigned
Tunisia,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,99.5293,102.4489,106.4131,100.6846,97.2277,109.1889,103.1091,97.051,94.5112,93.0379,99.5861,103.0163,105.5331,103.4155,104.7536,106.0667,103.176,0,Not Assigned
Turkmenistan,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,99.81086,167.72963,84.81883,92.1959,93.6736,99.8078,98.6628,95.8461,90.0068,86.5351,99.4975,89.69882,99.81926,103.93512,113.3171,0,0,Not Assigned
Turks and Caicos Islands,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,0,110.2876,84.1956,95.0116,105.5794,104.3425,118.7746,91.31458,91.45331,99.53427,91.73107,87.68016,84.97159,90.91633,85.8782,94.3176,0,Not Assigned
Tuvalu,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,101.5435,110.1006,102.5552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Assigned
Türkiye,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,99.5508,102.0118,103.4972,102.5707,100.6508,103.1168,101.0343,102.8228,107.0542,102.3777,105.1378,108.9224,104.0078,109.7589,145.732,114.1236,0,Not Assigned
Uganda,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,98.2245,90.6166,86.4046,101.1,102.4796,128.679,93.14642,87.5,88.0906,96.078,100.0679,88.2663,84.8693,90.2012,89.17984,96.03524,99.2036,0,Beneficiary
Ukraine,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,109.7542,94.4248,97.7949,99.784,95.3723,88.4303,98.6484,103.5843,109.4778,96.6318,89.5293,109.2855,102.5558,104.9282,99.4103,96.6723,108.9772,112.8854,186.6644,0,Not Assigned
United Republic of Tanzania,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,91.9208,99.7389,98.1925,97.9971,106.8976,100.1639,110.9275,107.0991,90.6926,92.6697,102.7604,122.4349,80.81135,84.20009,89.27201,95.5244,0,Not Assigned
Uruguay,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,123.2582,127.6871,136.972,103.7343,104.6397,116.3023,130.3158,142.4252,107.2307,110.7025,122.6921,135.5291,150.0875,97.40585,97.8014,0,0,Not Assigned
Uzbekistan,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,99.7141,100.0122,100.9851,98.7963,99.5441,98.5465,98.1511,99.2,95.4951,95.7632,105.1139,128.2549,110.1666,109.94489,113.4903,0,0,Not Assigned
Vanuatu,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,97.2409,98.3085,95.5839,93.2202,94.6223,95.2666,95.8119,107.5872,105.4468,66.5535,88.0656,71.9993,90.5659,96.4629,94.2789,94.1128,0,Not Assigned
Viet Nam,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,104.8125,113.3981,112.5884,109.3976,105.6302,108.6571,111.8096,109.6248,110.0847,100.1053,97.3464,94.2381,93.4852,96.4,101.25,120.9291,98.0583,Not Assigned
Zambia,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,89.7222,97.4516,110.7009,118.5601,132.5348,99.2885,106.6966,93.8908,115.3292,110,96.007,110.4895,108.6307,114.3153,115.3934,81.593,95.4879,Not Assigned
Zimbabwe,16.6.1,Primary government expenditures as a proportion of original approved budget (%),GF_XPD_GBPC,PERCENT,0,0,0,0,0,0,0,0,0,5.6466,40.9289,66.8995,60.1143,92.4435,97.7339,85.4348,92.9025,74.8271,81.0727,218.842,255.1704,127.8771,0,0,Not Assigned
